v,vw,o,c,h,l,t,n,timestamp
13,1913.1854,1913.06,1913.24,1913.33,1913.01,1691991900000,13,2023-08-14 05:45:00
14,1913.2993,1913.15,1913.13,1913.62,1913.13,1691992200000,14,2023-08-14 05:50:00
13,1912.96,1913.05,1913.01,1913.13,1912.83,1691992500000,13,2023-08-14 05:55:00
13,1912.0592,1912.46,1912.41,1913.01,1911.48,1691992800000,13,2023-08-14 06:00:00
13,1912.0315,1912.33,1912.32,1912.41,1911.75,1691993100000,13,2023-08-14 06:05:00
13,1912.2323,1912.37,1912.69,1912.69,1911.96,1691993400000,13,2023-08-14 06:10:00
13,1913.1885,1912.95,1913.31,1913.59,1912.48,1691993700000,13,2023-08-14 06:15:00
13,1913.4338,1913.67,1913.12,1913.91,1912.7,1691994000000,13,2023-08-14 06:20:00
13,1912.8362,1912.85,1913.25,1913.25,1912.61,1691994300000,13,2023-08-14 06:25:00
14,1912.8393,1912.7,1912.74,1913.27,1912.67,1691994600000,14,2023-08-14 06:30:00
13,1912.6654,1912.72,1912.66,1912.84,1912.46,1691994900000,13,2023-08-14 06:35:00
13,1912.5538,1912.49,1912.56,1912.78,1912.28,1691995200000,13,2023-08-14 06:40:00
13,1912.2,1912.62,1912.18,1912.62,1911.83,1691995500000,13,2023-08-14 06:45:00
13,1912.0808,1912.11,1911.83,1912.43,1911.79,1691995800000,13,2023-08-14 06:50:00
13,1912.03,1911.99,1911.88,1912.26,1911.77,1691996100000,13,2023-08-14 06:55:00
14,1911.4057,1911.81,1910.78,1911.89,1910.1,1691996400000,14,2023-08-14 07:00:00
13,1911.2761,1910.59,1912.1,1912.38,1910.59,1691996700000,13,2023-08-14 07:05:00
13,1911.8831,1912.41,1912.05,1912.41,1911.41,1691997000000,13,2023-08-14 07:10:00
13,1912.3146,1912.03,1912.34,1912.49,1912.03,1691997300000,13,2023-08-14 07:15:00
12,1912.4025,1912.33,1912.3,1912.55,1912.25,1691997600000,12,2023-08-14 07:20:00
13,1912.3423,1912.74,1912.02,1912.74,1911.94,1691997900000,13,2023-08-14 07:25:00
13,1912.7092,1912.47,1913.02,1913.02,1912.03,1691998200000,13,2023-08-14 07:30:00
13,1913.6585,1913.22,1914.6,1914.6,1912.82,1691998500000,13,2023-08-14 07:35:00
12,1914.78,1914.78,1914.91,1915.08,1914.41,1691998800000,12,2023-08-14 07:40:00
13,1914.9061,1914.8,1915.12,1915.12,1914.49,1691999100000,13,2023-08-14 07:45:00
13,1914.1031,1914.57,1913.98,1914.7,1913.62,1691999400000,13,2023-08-14 07:50:00
13,1914.7469,1914.89,1914.37,1915.77,1914.25,1691999700000,13,2023-08-14 07:55:00
14,1914.585,1914.74,1914.32,1914.93,1914.0,1692000000000,14,2023-08-14 08:00:00
13,1914.9546,1914.88,1914.88,1915.06,1914.86,1692000300000,13,2023-08-14 08:05:00
13,1914.7338,1914.94,1914.74,1915.1,1914.31,1692000600000,13,2023-08-14 08:10:00
13,1915.5508,1915.08,1915.72,1915.97,1915.08,1692000900000,13,2023-08-14 08:15:00
13,1915.5115,1915.07,1915.92,1915.92,1915.07,1692001200000,13,2023-08-14 08:20:00
13,1915.3985,1915.67,1915.26,1915.67,1915.17,1692001500000,13,2023-08-14 08:25:00
12,1914.7792,1914.85,1914.98,1914.98,1914.48,1692001800000,12,2023-08-14 08:30:00
13,1915.0354,1914.69,1915.56,1915.56,1914.69,1692002100000,13,2023-08-14 08:35:00
13,1915.4085,1914.96,1915.42,1915.65,1914.96,1692002400000,13,2023-08-14 08:40:00
14,1914.9278,1915.55,1914.27,1915.55,1913.5,1692002700000,14,2023-08-14 08:45:00
13,1914.3323,1914.83,1914.24,1914.83,1914.16,1692003000000,13,2023-08-14 08:50:00
13,1914.1377,1914.29,1914.17,1914.29,1913.85,1692003300000,13,2023-08-14 08:55:00
13,1914.1592,1914.13,1913.92,1914.34,1913.92,1692003600000,13,2023-08-14 09:00:00
13,1914.0362,1914.29,1913.95,1914.33,1913.47,1692003900000,13,2023-08-14 09:05:00
14,1913.9471,1914.05,1914.24,1914.3,1913.0,1692004200000,14,2023-08-14 09:10:00
13,1913.7608,1914.11,1913.62,1914.11,1913.53,1692004500000,13,2023-08-14 09:15:00
13,1913.7915,1913.65,1913.56,1914.02,1913.56,1692004800000,13,2023-08-14 09:20:00
13,1913.4738,1913.91,1913.36,1913.91,1913.32,1692005100000,13,2023-08-14 09:25:00
14,1912.9428,1913.68,1912.31,1913.68,1911.6,1692005400000,14,2023-08-14 09:30:00
13,1912.7592,1912.56,1912.92,1912.92,1912.56,1692005700000,13,2023-08-14 09:35:00
14,1913.1536,1912.91,1913.43,1913.48,1912.1,1692006000000,14,2023-08-14 09:40:00
14,1913.1486,1913.43,1913.15,1913.43,1912.5,1692006300000,14,2023-08-14 09:45:00
13,1913.2861,1913.13,1913.48,1913.48,1913.04,1692006600000,13,2023-08-14 09:50:00
12,1913.6992,1913.53,1913.9,1913.9,1913.53,1692006900000,12,2023-08-14 09:55:00
13,1913.6416,1913.79,1913.44,1914.04,1913.29,1692007200000,13,2023-08-14 10:00:00
13,1913.5062,1913.29,1913.54,1913.6,1913.29,1692007500000,13,2023-08-14 10:05:00
13,1913.5869,1913.54,1913.74,1913.74,1913.39,1692007800000,13,2023-08-14 10:10:00
14,1913.9029,1913.7,1914.31,1914.31,1913.61,1692008100000,14,2023-08-14 10:15:00
13,1914.1285,1914.13,1913.85,1914.31,1913.85,1692008400000,13,2023-08-14 10:20:00
13,1914.1038,1914.15,1914.71,1914.71,1913.87,1692008700000,13,2023-08-14 10:25:00
12,1914.5908,1914.29,1914.73,1914.91,1914.29,1692009000000,12,2023-08-14 10:30:00
13,1914.4538,1914.33,1914.41,1914.63,1914.28,1692009300000,13,2023-08-14 10:35:00
13,1914.2077,1914.44,1914.11,1914.44,1914.11,1692009600000,13,2023-08-14 10:40:00
12,1914.2558,1914.19,1914.3,1914.37,1914.17,1692009900000,12,2023-08-14 10:45:00
13,1914.3169,1914.29,1914.47,1914.52,1914.2,1692010200000,13,2023-08-14 10:50:00
13,1914.4431,1914.49,1914.35,1914.69,1914.17,1692010500000,13,2023-08-14 10:55:00
13,1914.3462,1914.49,1914.4,1914.49,1914.18,1692010800000,13,2023-08-14 11:00:00
13,1914.1669,1914.53,1914.07,1914.53,1913.93,1692011100000,13,2023-08-14 11:05:00
13,1913.7669,1914.09,1913.49,1914.14,1913.49,1692011400000,13,2023-08-14 11:10:00
13,1913.8677,1913.83,1913.82,1914.01,1913.77,1692011700000,13,2023-08-14 11:15:00
13,1913.6838,1913.85,1913.78,1913.88,1913.59,1692012000000,13,2023-08-14 11:20:00
13,1913.5777,1913.58,1913.76,1913.79,1913.4,1692012300000,13,2023-08-14 11:25:00
13,1913.5808,1913.68,1913.37,1913.8,1913.31,1692012600000,13,2023-08-14 11:30:00
13,1913.6369,1913.5,1913.92,1913.92,1913.41,1692012900000,13,2023-08-14 11:35:00
13,1914.2977,1914.09,1914.66,1914.8,1913.64,1692013200000,13,2023-08-14 11:40:00
13,1914.2469,1914.49,1914.01,1914.62,1913.83,1692013500000,13,2023-08-14 11:45:00
13,1913.7831,1913.65,1914.1,1914.1,1913.52,1692013800000,13,2023-08-14 11:50:00
13,1914.0092,1914.05,1913.92,1914.12,1913.92,1692014100000,13,2023-08-14 11:55:00
8,1913.6025,1913.91,1912.72,1914.02,1912.72,1692014400000,8,2023-08-14 12:00:00
13,1911.9254,1912.54,1910.26,1913.32,1910.26,1692014700000,13,2023-08-14 12:05:00
13,1910.0,1911.43,1909.74,1911.43,1909.04,1692015000000,13,2023-08-14 12:10:00
13,1909.3946,1909.92,1909.3,1909.92,1908.57,1692015300000,13,2023-08-14 12:15:00
13,1908.1892,1908.02,1906.65,1909.22,1906.65,1692015600000,13,2023-08-14 12:20:00
13,1906.7162,1906.82,1907.47,1907.77,1905.93,1692015900000,13,2023-08-14 12:25:00
13,1906.8377,1907.2,1907.46,1907.46,1906.15,1692016200000,13,2023-08-14 12:30:00
13,1907.6015,1908.19,1907.26,1908.53,1906.89,1692016500000,13,2023-08-14 12:35:00
12,1908.9467,1907.57,1908.28,1910.25,1907.3,1692016800000,12,2023-08-14 12:40:00
13,1908.7685,1908.07,1909.47,1909.47,1908.07,1692017100000,13,2023-08-14 12:45:00
13,1910.4592,1909.32,1910.61,1911.65,1908.51,1692017400000,13,2023-08-14 12:50:00
13,1910.4323,1910.83,1910.3,1910.85,1910.06,1692017700000,13,2023-08-14 12:55:00
13,1910.4108,1909.9,1910.7,1910.7,1909.9,1692018000000,13,2023-08-14 13:00:00
13,1909.4638,1909.82,1909.6,1910.52,1908.83,1692018300000,13,2023-08-14 13:05:00
14,1908.7607,1908.96,1908.7,1909.55,1907.6,1692018600000,14,2023-08-14 13:10:00
13,1908.3523,1908.91,1907.75,1909.06,1907.7,1692018900000,13,2023-08-14 13:15:00
13,1907.7631,1908.02,1906.95,1908.17,1906.76,1692019200000,13,2023-08-14 13:20:00
13,1906.5054,1906.85,1905.61,1907.43,1905.61,1692019500000,13,2023-08-14 13:25:00
13,1905.3846,1905.45,1905.63,1905.92,1904.92,1692019800000,13,2023-08-14 13:30:00
12,1904.8733,1905.24,1904.21,1905.95,1904.21,1692020100000,12,2023-08-14 13:35:00
12,1904.9742,1904.66,1905.62,1905.62,1904.25,1692020400000,12,2023-08-14 13:40:00
13,1904.8377,1905.85,1903.23,1906.08,1903.23,1692020700000,13,2023-08-14 13:45:00
12,1903.9192,1902.85,1904.14,1904.9,1902.85,1692021000000,12,2023-08-14 13:50:00
14,1903.9907,1904.0,1904.49,1904.65,1903.36,1692021300000,14,2023-08-14 13:55:00
14,1903.8229,1904.19,1903.78,1904.53,1902.7,1692021600000,14,2023-08-14 14:00:00
13,1904.7138,1904.18,1905.44,1905.44,1904.08,1692021900000,13,2023-08-14 14:05:00
13,1906.14,1905.56,1907.72,1907.72,1905.15,1692022200000,13,2023-08-14 14:10:00
12,1908.8292,1907.36,1908.94,1909.67,1907.36,1692022500000,12,2023-08-14 14:15:00
14,1908.725,1909.2,1908.42,1909.5,1907.8,1692022800000,14,2023-08-14 14:20:00
13,1908.27,1908.58,1907.97,1908.58,1907.97,1692023100000,13,2023-08-14 14:25:00
13,1908.0185,1907.96,1908.44,1908.44,1907.64,1692023400000,13,2023-08-14 14:30:00
13,1909.2969,1908.55,1909.79,1910.17,1908.55,1692023700000,13,2023-08-14 14:35:00
13,1910.4408,1909.91,1910.57,1911.14,1909.78,1692024000000,13,2023-08-14 14:40:00
14,1909.1329,1910.0,1909.52,1910.0,1908.3,1692024300000,14,2023-08-14 14:45:00
13,1909.0592,1909.04,1908.99,1909.61,1908.73,1692024600000,13,2023-08-14 14:50:00
13,1908.5208,1909.26,1908.2,1909.26,1908.2,1692024900000,13,2023-08-14 14:55:00
13,1908.7877,1908.49,1908.74,1909.06,1908.49,1692025200000,13,2023-08-14 15:00:00
13,1908.7585,1908.66,1908.58,1909.39,1908.39,1692025500000,13,2023-08-14 15:05:00
13,1908.8477,1909.09,1908.9,1909.13,1908.63,1692025800000,13,2023-08-14 15:10:00
13,1909.7446,1908.76,1909.78,1910.63,1908.76,1692026100000,13,2023-08-14 15:15:00
14,1909.9207,1909.71,1910.15,1910.27,1909.2,1692026400000,14,2023-08-14 15:20:00
13,1910.3908,1910.4,1910.12,1910.74,1910.11,1692026700000,13,2023-08-14 15:25:00
13,1909.9731,1910.12,1910.02,1910.19,1909.75,1692027000000,13,2023-08-14 15:30:00
13,1910.2515,1910.03,1910.45,1910.73,1909.82,1692027300000,13,2023-08-14 15:35:00
13,1910.8785,1910.91,1910.85,1911.0,1910.78,1692027600000,13,2023-08-14 15:40:00
13,1910.7023,1910.9,1910.67,1910.9,1910.32,1692027900000,13,2023-08-14 15:45:00
13,1910.5238,1910.18,1910.73,1910.91,1910.12,1692028200000,13,2023-08-14 15:50:00
14,1910.8336,1910.93,1911.1,1911.1,1910.2,1692028500000,14,2023-08-14 15:55:00
13,1911.1708,1910.74,1911.18,1911.78,1910.74,1692028800000,13,2023-08-14 16:00:00
13,1912.2569,1911.94,1912.42,1912.87,1911.38,1692029100000,13,2023-08-14 16:05:00
13,1911.83,1911.84,1911.66,1912.03,1911.65,1692029400000,13,2023-08-14 16:10:00
13,1911.6731,1911.97,1911.14,1912.0,1911.1,1692029700000,13,2023-08-14 16:15:00
13,1911.5831,1911.49,1911.61,1911.79,1911.06,1692030000000,13,2023-08-14 16:20:00
13,1911.9408,1911.5,1912.37,1912.42,1911.43,1692030300000,13,2023-08-14 16:25:00
13,1911.8408,1912.18,1911.73,1912.18,1911.58,1692030600000,13,2023-08-14 16:30:00
14,1911.875,1911.46,1912.3,1912.33,1911.4,1692030900000,14,2023-08-14 16:35:00
13,1912.4492,1912.31,1912.55,1912.79,1912.28,1692031200000,13,2023-08-14 16:40:00
13,1912.3839,1912.8,1912.29,1912.8,1912.15,1692031500000,13,2023-08-14 16:45:00
11,1912.5618,1912.42,1912.56,1912.82,1912.18,1692031800000,11,2023-08-14 16:50:00
12,1912.0842,1911.86,1912.11,1912.24,1911.86,1692032100000,12,2023-08-14 16:55:00
13,1912.5008,1911.95,1912.88,1912.97,1911.95,1692032400000,13,2023-08-14 17:00:00
13,1912.6977,1912.74,1912.59,1912.88,1912.58,1692032700000,13,2023-08-14 17:05:00
13,1912.3361,1912.36,1912.48,1912.48,1912.15,1692033000000,13,2023-08-14 17:10:00
12,1911.985,1912.23,1911.41,1912.31,1911.41,1692033300000,12,2023-08-14 17:15:00
14,1911.5307,1911.56,1911.68,1911.88,1910.7,1692033600000,14,2023-08-14 17:20:00
14,1911.9986,1911.73,1912.07,1912.26,1911.2,1692033900000,14,2023-08-14 17:25:00
13,1912.44,1912.07,1912.27,1912.68,1912.07,1692034200000,13,2023-08-14 17:30:00
13,1912.0454,1912.68,1911.87,1912.68,1911.79,1692034500000,13,2023-08-14 17:35:00
14,1911.85,1911.87,1911.79,1912.0,1911.0,1692034800000,14,2023-08-14 17:40:00
13,1911.3885,1911.76,1911.07,1911.78,1911.03,1692035100000,13,2023-08-14 17:45:00
13,1910.7615,1911.03,1910.54,1911.06,1910.45,1692035400000,13,2023-08-14 17:50:00
13,1910.4608,1910.42,1910.33,1910.62,1910.33,1692035700000,13,2023-08-14 17:55:00
13,1910.1969,1910.27,1910.47,1910.47,1910.07,1692036000000,13,2023-08-14 18:00:00
13,1910.2292,1910.45,1909.94,1910.45,1909.93,1692036300000,13,2023-08-14 18:05:00
13,1910.0338,1909.98,1910.34,1910.34,1909.95,1692036600000,13,2023-08-14 18:10:00
14,1909.9679,1910.23,1909.82,1910.31,1909.1,1692036900000,14,2023-08-14 18:15:00
13,1909.6154,1909.68,1909.34,1909.81,1909.34,1692037200000,13,2023-08-14 18:20:00
13,1909.33,1909.36,1909.16,1909.43,1909.16,1692037500000,13,2023-08-14 18:25:00
13,1908.8615,1909.19,1908.57,1909.28,1908.57,1692037800000,13,2023-08-14 18:30:00
12,1908.8742,1908.7,1908.74,1909.11,1908.7,1692038100000,12,2023-08-14 18:35:00
12,1908.6858,1908.79,1908.55,1908.84,1908.45,1692038400000,12,2023-08-14 18:40:00
13,1908.3615,1908.45,1908.23,1908.55,1908.23,1692038700000,13,2023-08-14 18:45:00
13,1908.06,1908.18,1908.14,1908.38,1907.8,1692039000000,13,2023-08-14 18:50:00
13,1908.1739,1908.23,1907.99,1908.32,1907.99,1692039300000,13,2023-08-14 18:55:00
13,1908.0646,1907.94,1908.07,1908.16,1907.94,1692039600000,13,2023-08-14 19:00:00
13,1907.7184,1907.73,1907.69,1908.16,1907.57,1692039900000,13,2023-08-14 19:05:00
14,1907.6522,1907.69,1907.69,1907.84,1907.0,1692040200000,14,2023-08-14 19:10:00
13,1907.66,1907.68,1907.48,1907.76,1907.48,1692040500000,13,2023-08-14 19:15:00
13,1907.6431,1907.59,1907.69,1907.78,1907.57,1692040800000,13,2023-08-14 19:20:00
13,1907.5477,1907.67,1907.28,1907.7,1907.22,1692041100000,13,2023-08-14 19:25:00
13,1907.5731,1907.44,1907.8,1907.87,1907.22,1692041400000,13,2023-08-14 19:30:00
13,1907.6954,1907.77,1907.85,1907.87,1907.49,1692041700000,13,2023-08-14 19:35:00
13,1907.8585,1907.89,1907.78,1908.15,1907.74,1692042000000,13,2023-08-14 19:40:00
13,1907.6369,1907.76,1907.44,1907.89,1907.37,1692042300000,13,2023-08-14 19:45:00
13,1907.6777,1907.56,1907.54,1907.87,1907.46,1692042600000,13,2023-08-14 19:50:00
14,1907.385,1906.6,1907.48,1907.62,1906.6,1692042900000,14,2023-08-14 19:55:00
13,1907.4462,1907.44,1907.35,1907.55,1907.35,1692043200000,13,2023-08-14 20:00:00
13,1907.3231,1907.35,1907.36,1907.44,1907.25,1692043500000,13,2023-08-14 20:05:00
13,1907.5415,1907.34,1907.64,1907.75,1907.34,1692043800000,13,2023-08-14 20:10:00
13,1907.6346,1907.64,1907.55,1907.74,1907.48,1692044100000,13,2023-08-14 20:15:00
13,1907.5746,1907.49,1907.47,1907.7,1907.44,1692044400000,13,2023-08-14 20:20:00
12,1907.5917,1907.49,1907.72,1907.72,1907.44,1692044700000,12,2023-08-14 20:25:00
11,1907.6382,1907.71,1907.57,1907.73,1907.57,1692045000000,11,2023-08-14 20:30:00
12,1907.6042,1907.48,1907.71,1907.71,1907.48,1692045300000,12,2023-08-14 20:35:00
13,1907.2761,1907.38,1907.13,1907.58,1907.13,1692045600000,13,2023-08-14 20:40:00
13,1907.2915,1907.02,1907.25,1907.49,1907.02,1692045900000,13,2023-08-14 20:45:00
13,1907.26,1907.25,1907.23,1907.31,1907.17,1692046200000,13,2023-08-14 20:50:00
12,1907.2342,1907.05,1907.25,1907.43,1907.05,1692046500000,12,2023-08-14 20:55:00
2,1907.34,1907.25,1907.43,1907.43,1907.25,1692046800000,2,2023-08-14 21:00:00
10,1907.138,1907.15,1907.06,1907.21,1907.05,1692050400000,10,2023-08-14 22:00:00
15,1907.238,1907.09,1907.39,1907.55,1906.5,1692050700000,15,2023-08-14 22:05:00
13,1907.5192,1907.45,1907.53,1907.63,1907.39,1692051000000,13,2023-08-14 22:10:00
14,1907.4307,1907.47,1907.43,1907.62,1906.7,1692051300000,14,2023-08-14 22:15:00
13,1907.4308,1906.8,1907.53,1907.55,1906.8,1692051600000,13,2023-08-14 22:20:00
13,1907.5861,1907.47,1907.72,1907.72,1907.45,1692051900000,13,2023-08-14 22:25:00
15,1907.4153,1907.61,1907.47,1907.72,1906.6,1692052200000,15,2023-08-14 22:30:00
12,1907.4925,1907.49,1907.38,1907.53,1907.38,1692052500000,12,2023-08-14 22:35:00
11,1907.5391,1907.41,1907.69,1907.69,1907.38,1692052800000,11,2023-08-14 22:40:00
10,1907.583,1907.61,1907.51,1907.69,1907.51,1692053100000,10,2023-08-14 22:45:00
12,1907.5892,1907.53,1907.7,1907.7,1907.51,1692053400000,12,2023-08-14 22:50:00
12,1907.5292,1907.65,1907.52,1907.7,1906.7,1692053700000,12,2023-08-14 22:55:00
11,1906.1327,1907.11,1905.51,1907.52,1905.36,1692054000000,11,2023-08-14 23:00:00
14,1906.1072,1905.59,1906.91,1906.91,1905.4,1692054300000,14,2023-08-14 23:05:00
14,1907.05,1906.91,1907.06,1907.29,1906.24,1692054600000,14,2023-08-14 23:10:00
13,1907.3654,1907.14,1907.5,1907.56,1907.06,1692054900000,13,2023-08-14 23:15:00
12,1907.5383,1907.51,1907.56,1907.56,1907.51,1692055200000,12,2023-08-14 23:20:00
13,1907.4131,1907.62,1907.17,1907.62,1907.17,1692055500000,13,2023-08-14 23:25:00
14,1907.1,1906.5,1907.06,1907.3,1906.5,1692055800000,14,2023-08-14 23:30:00
14,1906.9122,1906.99,1906.99,1907.09,1906.1,1692056100000,14,2023-08-14 23:35:00
13,1906.9554,1906.92,1907.06,1907.06,1906.87,1692056400000,13,2023-08-14 23:40:00
13,1907.1654,1907.0,1907.55,1907.55,1906.98,1692056700000,13,2023-08-14 23:45:00
13,1907.7731,1907.78,1907.59,1907.94,1907.55,1692057000000,13,2023-08-14 23:50:00
13,1907.5739,1907.64,1907.48,1907.78,1907.48,1692057300000,13,2023-08-14 23:55:00
13,1907.2177,1907.53,1906.93,1907.56,1906.93,1692057600000,13,2023-08-15 00:00:00
12,1907.0642,1907.21,1906.53,1907.27,1906.53,1692057900000,12,2023-08-15 00:05:00
12,1906.6625,1906.51,1906.73,1906.81,1906.51,1692058200000,12,2023-08-15 00:10:00
13,1906.4354,1906.45,1906.47,1906.51,1906.33,1692058500000,13,2023-08-15 00:15:00
13,1906.7623,1906.57,1906.78,1906.86,1906.57,1692058800000,13,2023-08-15 00:20:00
12,1906.455,1906.59,1906.22,1906.6,1906.22,1692059100000,12,2023-08-15 00:25:00
13,1905.7077,1906.23,1905.23,1906.23,1905.23,1692059400000,13,2023-08-15 00:30:00
13,1905.0446,1905.22,1905.03,1905.22,1904.91,1692059700000,13,2023-08-15 00:35:00
12,1905.455,1905.39,1905.5,1905.58,1905.33,1692060000000,12,2023-08-15 00:40:00
12,1905.5458,1905.42,1905.73,1905.73,1905.42,1692060300000,12,2023-08-15 00:45:00
13,1905.7246,1905.75,1905.75,1905.93,1905.56,1692060600000,13,2023-08-15 00:50:00
14,1906.3336,1905.94,1907.09,1907.09,1905.8,1692060900000,14,2023-08-15 00:55:00
12,1906.5033,1907.15,1906.24,1907.15,1905.82,1692061200000,12,2023-08-15 01:00:00
13,1906.0161,1906.05,1906.13,1906.2,1905.77,1692061500000,13,2023-08-15 01:05:00
13,1905.9346,1906.02,1905.82,1906.17,1905.82,1692061800000,13,2023-08-15 01:10:00
13,1906.2023,1906.12,1906.54,1906.56,1905.6,1692062100000,13,2023-08-15 01:15:00
13,1905.8431,1906.44,1905.97,1907.01,1905.01,1692062400000,13,2023-08-15 01:20:00
13,1906.9569,1907.16,1906.76,1907.4,1906.39,1692062700000,13,2023-08-15 01:25:00
13,1905.8746,1906.17,1905.84,1906.35,1904.73,1692063000000,13,2023-08-15 01:30:00
14,1904.3043,1904.52,1904.44,1904.6,1903.5,1692063300000,14,2023-08-15 01:35:00
13,1905.4154,1904.5,1905.58,1906.28,1904.5,1692063600000,13,2023-08-15 01:40:00
12,1906.2583,1905.42,1907.45,1907.45,1905.42,1692063900000,12,2023-08-15 01:45:00
13,1907.7162,1907.92,1907.83,1908.04,1907.23,1692064200000,13,2023-08-15 01:50:00
12,1906.6075,1907.26,1905.97,1907.26,1905.96,1692064500000,12,2023-08-15 01:55:00
13,1905.5885,1905.11,1905.72,1905.81,1905.11,1692064800000,13,2023-08-15 02:00:00
13,1905.2292,1905.39,1905.21,1905.47,1904.95,1692065100000,13,2023-08-15 02:05:00
12,1905.1008,1905.28,1905.38,1905.38,1904.78,1692065400000,12,2023-08-15 02:10:00
13,1905.3977,1905.16,1905.13,1905.6,1905.13,1692065700000,13,2023-08-15 02:15:00
13,1905.2815,1905.46,1905.25,1905.75,1904.92,1692066000000,13,2023-08-15 02:20:00
12,1905.515,1905.75,1905.67,1905.75,1905.13,1692066300000,12,2023-08-15 02:25:00
15,1905.958,1905.49,1906.21,1906.21,1905.49,1692066600000,15,2023-08-15 02:30:00
13,1906.3346,1905.99,1906.4,1906.56,1905.99,1692066900000,13,2023-08-15 02:35:00
13,1906.4515,1906.56,1906.27,1906.74,1906.19,1692067200000,13,2023-08-15 02:40:00
13,1906.2392,1906.27,1906.08,1906.46,1905.97,1692067500000,13,2023-08-15 02:45:00
14,1905.9529,1905.97,1906.51,1906.51,1905.3,1692067800000,14,2023-08-15 02:50:00
13,1906.16,1906.01,1906.02,1906.45,1905.85,1692068100000,13,2023-08-15 02:55:00
13,1906.1462,1905.95,1906.02,1906.26,1905.95,1692068400000,13,2023-08-15 03:00:00
13,1905.9885,1906.26,1906.09,1906.26,1905.86,1692068700000,13,2023-08-15 03:05:00
13,1905.8831,1905.97,1905.94,1906.02,1905.56,1692069000000,13,2023-08-15 03:10:00
13,1905.9477,1905.82,1906.32,1906.32,1905.74,1692069300000,13,2023-08-15 03:15:00
13,1906.3377,1906.22,1906.22,1906.54,1906.13,1692069600000,13,2023-08-15 03:20:00
13,1906.4661,1906.2,1907.03,1907.03,1906.12,1692069900000,13,2023-08-15 03:25:00
13,1906.7154,1906.57,1907.21,1907.21,1906.35,1692070200000,13,2023-08-15 03:30:00
14,1906.9072,1906.77,1906.81,1907.47,1906.0,1692070500000,14,2023-08-15 03:35:00
13,1906.8354,1907.08,1906.81,1907.08,1906.71,1692070800000,13,2023-08-15 03:40:00
13,1906.8877,1906.79,1906.82,1907.01,1906.79,1692071100000,13,2023-08-15 03:45:00
13,1906.7962,1906.81,1906.85,1906.85,1906.7,1692071400000,13,2023-08-15 03:50:00
13,1907.0346,1906.84,1907.13,1907.13,1906.84,1692071700000,13,2023-08-15 03:55:00
13,1906.7861,1907.08,1906.5,1907.08,1906.5,1692072000000,13,2023-08-15 04:00:00
13,1906.5946,1906.71,1906.83,1906.83,1906.43,1692072300000,13,2023-08-15 04:05:00
12,1906.9225,1906.6,1907.01,1907.01,1906.6,1692072600000,12,2023-08-15 04:10:00
13,1907.0262,1907.0,1907.03,1907.25,1906.92,1692072900000,13,2023-08-15 04:15:00
13,1907.0354,1907.04,1907.03,1907.1,1906.96,1692073200000,13,2023-08-15 04:20:00
12,1907.005,1907.01,1906.8,1907.11,1906.8,1692073500000,12,2023-08-15 04:25:00
14,1906.8421,1906.8,1906.92,1907.01,1906.2,1692073800000,14,2023-08-15 04:30:00
13,1906.7685,1906.83,1906.72,1907.0,1906.1,1692074100000,13,2023-08-15 04:35:00
12,1906.6833,1906.64,1906.69,1906.73,1906.6,1692074400000,12,2023-08-15 04:40:00
15,1906.742,1906.77,1906.79,1906.97,1905.9,1692074700000,15,2023-08-15 04:45:00
13,1906.7846,1906.82,1906.8,1906.89,1906.7,1692075000000,13,2023-08-15 04:50:00
12,1906.6617,1906.76,1906.51,1906.78,1906.49,1692075300000,12,2023-08-15 04:55:00
13,1906.1769,1906.31,1906.34,1906.51,1905.85,1692075600000,13,2023-08-15 05:00:00
